Tree,Canker,DateInfected,Site,Height,Plot,TRT,Area,2012Code,CODE2012,2012V,2012Euro,2012COLI,2012Tricho.,2012Didym.,2012Botryo,2012Penic.,2012Pest.,2012Epico,2012Paraco.,2012#3 Dothiorella,2012Umbel.,2012Unknow,2012VC,2012Rating,CODE2011,2011V,2011Euro,2011COLI,2011Cont.,2011VC,2011Rating,CODE2010,2010V,2010Euro,2010COLI,2010Cont.,2010VC,2010Rating,CODE2009,2009V,2009Euro,2009COLI,2009Cont.,2009VC,2009Rating,Rating2008,CODE2007,"n/no/o,n/o",Living(1)Dead(0),VC07VC,V2007,Euro,COLI,Cont.,Rating07Canker,CODE2006,Living(1)Dead(0),VC06 VC,V2006,Euro,COLI,Cont.,Rating06,CODE2005,Living(1)Dead(0),TrtPlot,Tree05Trt,Canker05Trt,Status2005,VC05 VC,V2005,Euro,COLI,Cont.,Rating05Canker,CODE2004,Tree04Trt,Canker04Trt,Status2004,Compat04 VC,04V,04 Euro,04 COLI,04 Cont.,Rating04Canker,Tree03Trt,Canker03Trt,Compat03 VC,Status2003,03V,03 Euro,03 COLI,03 Cont.,Rating03Canker,Compat02 VC,Status2002,02V,02 Euro,02 COLI,02 Cont.,02 Trich,RatingCanker,Compat01 VC,Status2001,01V,01 Euro,01 COLI,01 Cont,01 Tricho,RatingCanker,Compat2000 v-c,Status2000,00 V,00 Euro,00 COLI,00 Cont,00 Trich,RatingCanker,Compat.99 v-c,Status1999,99V1999,99 Euro,99 COLI,99 Cont,99 Trich,RatingCanker,Status1998,98V1998,98 Euro,98 COLI,98 Contam.,Rating98 Canker,Status1994,94 V,94 COLI1994,94 Cont.,Status1995,95 V,95 COLI1995,95 Cont.,Status1996,96 V1996,96 COLI,96 Cont.,96 Euro,1997Status,97 V1997,97 COLI,97 Euro,97 Cont.,NANA,NANA,,,NANA
361,17,3-Sep,Bock.,66,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,0,ns,,,,,,2,,0,1,1,10,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,18,3-Sep,Bock.,60,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,0,2,1,11,0,0,1,2,,0,1,1,10,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,19,3-Sep,Bock.,53,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,0,2,1,8,0,0,4,3,,0,1,1,9,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,20,3-Sep,Bock.,45,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,0,2,1,10,0,0,2,3,,0,1,1,8,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,21,4-Jun,Bock.,77,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,0,2,1,7,0,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,22,5-May,Bock.,4,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,22,1,1,8,0,0,4,4,22,1,1,1,0,2,12,11,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,A1,7-May,Bock.,7,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,11,0,0,1,1,2,4,NS,,1,1,3,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,A2,7-May,Bock.,11,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,4,NS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,A3,7-May,Bock.,12,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,2,NS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,B1,8-Jun,Bock.,3.5,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,C1,8-Jun,Bock.,0.1,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,0,0,9,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
361,D1,8-Jun,Bock.,0.1,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,0,0,6,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
362,1,May-00,Bock.,2,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,23,0,1,,,DEAD,,,,,,,23,0,,DEAD,1,,,,,,,,,,,,,,,1,1,11,0,0,1,0,3,0,3,9,0,0,1,2,4,1,3,9,0,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
362,2,May-00,Bock.,5,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,23,0,1,,,DEAD,,,,,,,23,0,,DEAD,,,,,,,,,,,,,,,,,1,4,0,0,8,0,3,1,3,12,0,0,0,0,3,1,3,9,0,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
362,3,1-May,Bock.,8,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,23,0,1,,,DEAD,,,,,,,23,0,,DEAD,,,,,,,,,,,,,,,,1,1,9,0,0,3,0,3,1,3,11,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
362,4,1-May,Bock.,12,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,23,0,1,,,DEAD,,,,,,,23,0,,DEAD,,,,,,,,,,,,,,,,1,1,,,,,,3,1,3,11,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
362,5,1-May,Bock.,14,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,23,0,1,,,DEAD,,,,,,,23,0,,DEAD,,,,,,,,,,,,,,,,1,m,,,,,,3,1,3,11,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
363,1,1-May,Bock.,2.5,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,22,0,1,12,0,0,0,2,22,0,1,,,DEAD,,,,,,,22,1,0,2,1,24,0,0,0,4,1,0,1,1,10,0,0,2,4,1,1,12,0,0,0,0,3,1,3,12,0,0,0,0,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
363,2,1-May,Bock.,13,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,22,0,1,,,DEAD,,,,,,,22,1,,DEAD,,,,,,,,,,ns,,,,,3,1,1,6,0,0,6,0,3,1,3,12,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
363,3,2-May,Bock.,8,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,22,0,1,,,DEAD,,,,,,,22,1,,DEAD,,,,,,,,0,1,1,10,0,0,2,3,1,2,9,0,0,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
363,4,3-May,Bock.,20,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,22,0,1,,,DEAD,,,,,,,22,1,,DEAD,,,,,,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
363,5,3-May,Bock.,25,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,22,0,1,,,DEAD,,,,,,,22,1,,DEAD,,,,,,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,1,May-00,Bock.,1,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,22,2,1,1,2,0,0,10,1,NS,1,,,,,,,22,1,1,1,0,2,1,7,0,0,5,3,22,1,,ns,,,,,,,0,0,1,3,6,0,0,6,3,1,1,10,0,0,2,0,2,1,3,10,0,0,2,0,1,5,3,3,0,0,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,2,May-00,Bock.,2,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,22,2,1,,1,0,0,11,1,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,,ns,,,,,,,,0,1,3,9,0,0,3,4,1,1,9,0,0,3,0,2,,NS,,,,,,1,5,3,1,0,0,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,3,2-May,Bock.,30,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,,ns,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,4,2-May,Bock.,40,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,22,1,1,,,ns,,,,,,,22,1,,ns,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,1990-94,1995-97,NA
364,A1,5-May,Bock.,2,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,4,23,3,1,1,7,0,0,5,1,23,1,1,8,0,0,4,3,23,1,1,0,0,3,1,11,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,A2,7-May,Bock.,5,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,4,23,3,1,1,6,1,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,A3,8-Jun,Bock.,18,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,B1,9-Jun,Bock.,2,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,23,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,B2,10-Jun,Bock.,3,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,23,5,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
364,C,9-Jun,Bock.,,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
365,1,May-00,Bock.,10,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,23,0,1,6,0,0,6,4,23,0,1,,,DEAD,,,,,,,23,0,0,3,1,12,0,0,0,,0,0,4,3,9,0,0,3,4,1,1,8,0,0,4,0,3,1,3,11,0,0,1,0,4,0,3,9,0,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
365,A,,Bock.,,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
378,1,May-00,Rhyme,2,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,26,0,2,,,DEAD,,,,,,,26,,,DEAD,,,,,,,2,,,,,,,,,1,1,10,0,0,1,1,4,1,3,10,0,0,1,1,4,1,3,12,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
378,2,1-May,Rhyme,4,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,26,0,2,,,DEAD,,,,,,,26,2,,DEAD,,,,,,,,,1,,10,0,0,2,,,ns,,,,,,4,1,3,8,0,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
378,A1,5-May,Rhyme,6,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,24,1,1,9,0,0,3,4,25,1,2,1,0,2,1,10,2,0,0,,26,0,0,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
378,A2,8-May,Rhyme,0.25,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
378,B1,12-Jun,Rhyme,3,8,2,2,0,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
379,2,1-May,Rhyme,25,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,2,,NS,,1,,,,,,,NS,1,,,,,,,26,1,2,,,ns,,,,,,,26,0,,ns,,,,,,,,,,ns,,,,,,,m,,,,,,4,,NS,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
379,4,5-May,Rhyme,7,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,1,5,0,6,1,1,,26,3,1,1,4,5,0,3,2,NS,1,,,,,,,26,1,2,0,0,3,1,3,6,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
379,5,5-May,Rhyme,3,8,0,2,0,,,,,,,,,,,,,,,,,26,0,9,0,3,,2,,,,,,,2,26,2,1,0,9,,,,26,3,1,,,,,,1,NS,1,,,,,,,26,1,2,0,0,3,,0,12,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
379,6,9-Jun,Rhyme,12,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,6,0,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
379,7,9-Jun,Rhyme,15,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,8,0,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
379,B1,6-May,Rhyme,4,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,6,2,0,4,,4,,,,1,,11,0,0,1,,26,1,,0,6,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
381,1,May-00,Rhyme,2.5,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,26,0,2,,,DEAD,,,,,,,26,2,,DEAD,,,,,,,2,0,1,3,8,0,0,4,4,"1,5,12",1,12,0,0,0,0,4,1,3,12,0,0,0,0,4,1,3,11,0,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
381,2,1-May,Rhyme,3,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,26,0,2,,,DEAD,,,,,,,26,2,,DEAD,,,,,,,,,,ns,,,,,,"1,5,12",1,10,0,0,2,0,4,1,3,12,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
381,3,1-May,Rhyme,6,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,26,0,2,,,DEAD,,,,,,,26,2,,DEAD,,,,,,,,0,1,3,10,0,0,2,4,1,1,12,0,0,0,0,3,1,3,11,0,0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
381,A1,9-Jun,Rhyme,3,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,11,0,0,1,1,3,,,,0,,,,,,,,,,,,,,,26,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
381,B1,7-May,Rhyme,1,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,3,,26,3,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
383,1,May-00,Rhyme,20,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,1,,NS,,1,,,,,,,NS,1,,,,,,,25,1,2,,,ns,,,,,,,25,2,,ns,,,,,,,2,,,ns,,,,,,,ns,,,,,,,,NS,,,,,,,1,3,1,6,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
383,2,1-May,Rhyme,30,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,2,,NS,,1,,,,,,,NS,1,,,,,,,25,1,2,,,ns,,,,,,,25,2,,ns,,,,,,,,,,ns,,,,,,,ns,,,,,,,,NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
383,5,9-Jun,Rhyme,12,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,12,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
383,A,,Rhyme,,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
383,B,,Rhyme,,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
384,2,5-May,Rhyme,3,8,2,2,0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
384,3,5-May,Rhyme,8,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,9,0,2,1,1,,24,1,1,1,1,6,0,5,2,24,1,1,9,0,0,3,3,24,1,2,2,2,1,1,8,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
384,4,6-May,Rhyme,10,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,1,,NS,,1,,,,,,,25,1,1,10,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
384,A1,7-May,Rhyme,6,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6,3,0,3,3,,,26,3,1,1,5,4,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
384,B1,7-May,Rhyme,2,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,9,0,0,1,,,26,3,1,3,8,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
384,C1,10-Jun,Rhyme,5,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,23,5,7,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
384,C2,10-Jun,Rhyme,6,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,23,8,3,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
396,1,May-00,Rhyme,10,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,,,0,,,,,,,,0,,,,,,,26,0,2,,,DEAD,,,,,,,26,0,,,,,,,,,,,,,,,,,,1,1,10,0,0,2,0,4,,NS,,,,,,4,1,3,9,0,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
397,1,May-00,Rhyme,35,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,24,1,2,,,ns,,,,,,,24,2,,ns,,,,,,,2,2,1,1,5,0,0,7,3,,ns,,,,,,,,NS,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
397,3,1-May,Rhyme,0.5,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ns,,,,,,,,NS,,1,,,,,,,NS,1,,,,,,,24,1,2,,,ns,,,,,,,24,2,2,1,1,10,0,0,2,2,,,,m,,,,,,,m,,,,,,4,1,3,12,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA
